providerid(long),city,statevalue,zip_code(long),county_name,phone_number(long),conditionvalue,measureid,labelvalue(double precision)
50137,PANORAMA CITY,CA,91402,LOS ANGELES,8183753333,Emergency Department,EDV,NULL
50137,PANORAMA CITY,CA,91402,LOS ANGELES,8183753333,Emergency Department,ED_1b,NULL
50137,PANORAMA CITY,CaA,91402,LOS ANGELES,8183753333,Emergency Department,ED_2b,NULL
50137,PANORAMA CITY,CA,91402,LOS ANGELES,8183753333,Preventive Care,IMM_2,NULL
50137,PANORAMA CITY,CA,91402,LOS ANGELSE,8183753333,Preventive Care,IMM_3_OP_27_FAC_ADHPCT,NULL
50137,PANORAMA CITY,CA,91402,LOS ANGELES,8183753333,Emergency Department,OP_18b,NULL
50137,PANORAMA CITY,CA,91402,LOS ANGELES,8183753333,Emergency Department,OP_18c,NULL
50137,PANORAMA CITY,CA,91402,LOS ANGELES,8183753333,Heart Attack or Chest Pain,OP_2,NULL
50137,PANORAMA CITY,CA,91402,LOS ANGELES,8183753333,Emergency Department,OP_22,NULL
50137,PANORAMA CITY,CA,91402,LOS ANGELES,8183753333,Emergency Department,OP_23,NULL
50137,PANORAMA CITY,CA,91402,LOS ANGELES,8183753333,Colonoscopy care,OP_29,NULL
50137,PANORAMA CITY,CA,91402,LOS ANGEELS,8183753333,Colonoscopy care,OP_30,NULL
50137,PANORAMA CITY,CA,91402,LOS ANGELES,8183753333,Cataract surgery outcome,OP_31,NULL
50137,PANORAMA CITY,CA,91402,LOS ANGELES,8183753333,Cancer care,OP_33,NULL
50137,PANORAMA CITY,CA,91402,LOS ANGELES,8183753333,Heart Attack or Chest Pain,OP_3b,NULL
50137,PANORAMA CITY,CA,91402,LOS ANGELES,8183753333,Heart Attack or Chest Pain,OP5,NULL
50137,PANORAMA CITY,CA,91402,LOS ANGELES,8183753333,Pregnancy and Delivery Care,PC_01,NULL
50137,PANORAMA CITY,CA,91402,LOS ANGELES,8183753333,Sepsis Care,SEP_1,NULL
50137,PANORAMA CITY,CA,91402,LOS ANGELES,8183753333,Blood Clot Prevention and Treatment,VTE_6,NULL
50138,LOS ANGELES,CA,90027,LOS ANGELES,3237834011,Emergency Department,EDV,NULL
50138,LOS ANGELES,CA,90027,LOS ANGELES,-2892175007,Emergency Department,ED_1b,NULL
50138,LOS ANGELES,CA,90027,LOS ANGELES,3237834011,Emergency Department,ED_2b,NULL
50138,LOS ANGELES,CA,90027,LOS ANGELES,3237834011,Preventive Care,IMM_2,NULL
50138,LOS ANGELES,CA,90027,LOS ANGELES,17106306942,Preventive Care,IMM_3_OP_27_FAC_ADHPCT,NULL
50138,LOS ANGELES,CA,90027,LOS ANGELES,3237834011,Emergency Department,O_18b,NULL
50138,LOS ANGELES,CA,90027,LOS ANGELES,3237834011,Emergency Department,OP_18c,NULL
50138,LOS ANGELES,CzA,90027,LOS ANGELES,3237834011,Heart Attack or Chest Pain,OP_2,NULL
50138,LOS ANGELES,CA,90027,LOS ANGELES,3237834011,Emergency Department,OP_22,NULL
50138,LOS ANGELES,CA,90027,LOS ANGELES,3237834011,Emergency Department,OP_23,NULL
50138,LOS ANGELES,CA,90027,LOS ANGELES,3237834011,Colonoscopy care,OP_29,NULL
50138,LOS ANGELES,CA,90027,LOS ANGELES,3237834011,Colonoscopy care,OP_30,NULL
50138,LOS ANGELES,AC,90027,LOS ANGELES,3237834011,Cataract surgery outcome,OP_31,NULL
50138,LOS ANGELES,CA,90027,LOS ANGELES,3237834011,Cancer care,OP_33,NULL
50138,LOS ANGELES,CA,90027,LOS ANGELES,3237834011,Heart Attack or Chest Pain,OP_3b,NULL
50138,LOS ANGELES,CA,90027,LOS ANGELES,3237834011,Heart Attack or Chest Pain,OP_5,NULL
50138,LOS ANGELES,CA,90027,LOS ANGELES,3237834011,Pregnancy and Delivery Care,PC_01,NULL
50138,LOS ANGELES,CA,90027,LOS ANGELES,3237834011,Sepsis Care,SEP_1,NULL
50138,LOS ANGELES,CA,90027,LOS ANGELES,3237834011,Blood Clot Prevention and Treatment,VTE_6,NULL
50139,DOWNEY,CA,90242,LOS NAGELES,5624616007,Emergency Department,EDV,NULL
50139,DOWNEY,CA,90242,LOS ANGELES,5624616007,Emergency Department,ED_1b,NULL
50139,DOWNEY,CA,24674,LOS ANGELES,5624616007,Emergency Department,ED_2b,NULL
50139,DOWNEY,CA,90242,LOS ANGELES,5624616007,Preventive Care,IMM_2,NULL
50139,DOWNEY,CA,28373,LOS ANGELES,5624616007,Preventive Care,IMM_3_OP_27_FAC_ADHPCT,NULL
50139,DOWNEY,CA,90242,LOS ANGELES,5624616007,Emergency Department,OP_18b,NULL
50139,DOWNEY,CA,90242,LsOS ANGELES,5624616007,Emergency Department,OP_18c,NULL
50139,DOWNEY,CA,90242,LOS ANGELES,5624616007,Heart Attack or Chest Pain,OP_2,NULL
50139,DOWNEY,CA,90242,LOS ANGELES,5624616007,Emergency Department,OP_22,NULL
50139,DOWNEY,AC,90242,LOS ANGELES,5624616007,Emergency Department,OP_23,NULL
50139,DOWNEY,CA,90242,LOS ANGELES,5624616007,Colonoscopy care,OP_29,NULL
50139,DOWNEY,CA,90242,LOS ANGELES,5624616007,Colonoscop care,OP_30,NULL
50139,DOWNEY,CA,90242,LOS ANGELES,5624616007,Cataract surgery outcome,OP_31,NULL
50139,DOWNEY,CA,90242,LOS ANGELES,5624616007,Cancer care,OP_33,NULL
50139,DOWNEY,CA,90242,LOS ANGELES,5624616007,Heart Attack or Chest Pain,OP_3b,NULL
50139,DOWNEY,CA,90242,LOS ANGELES,5624616007,Heart Attack or Chest Pain,rOP_5,NULL
50139,DOWNEY,CA,90242,LOS ANGELES,5624616007,Prgnancy and Delivery Care,PsC_01,NULL
50139,DOWNEY,CA,90242,LOS ANGELES,5624616007,Sepsis Care,SEP_1,NULL
50139,DOWNEY,CA,90242,LOS ANGELES,5624616007,Blood Clot Prevention and Treatment,VTE_6,NULL
50140,FONTANA,CA,92335,SAN BERNARDINO,9094275500,Emergency Department,EDV,NULL
50140,FONTANA,CA,92335,ASN BERNARDINO,9094275500,Emergency Department,ED_1b,NULL
50140,FONTANvA,CA,92335,SAN BERNARDINO,9094275500,Emergency Department,ED_2b,NULL
50140,FONTANA,A,92335,SAN BERNARDINO,9094275500,Preventive Care,IMM_2,NULL
50140,FONTANA,CA,92335,SAN BERNARDINO,9094275500,Preventive Care,IMM_3_OP_27_FAC_ADHPCT,NULL
50140,FONTANA,CA,92335,SAN BERNARDINO,9094275500,Emergency Department,OP_18b,NULL
50140,FONTANA,CA,92335,SAN BERNARDINO,9094275500,Emergency Department,OP_18c,NULL
50140,FONTANA,CA,92335,SAN BERNARDINO,9094275500,Heart Attack or Chest Pain,OP_2,NULL
50140,FONTANA,CA,92335,SAN BERNARDINO,9094275500,Emergency Department,OP_22,NULL
50140,FONTANA,CA,92335,SAN BERNARDINO,9094275500,Emergency Department,OP_23,NULL
50140,FONTANA,CA,92335,SAN BERNARDINO,9094275500,Colonoscopy care,OP_92,NULL
50140,FONTANA,CA,92335,SAN BERNARDINO,9094275500,Colonoscopy care,OP_30,NULL
50140,FONTANA,CA,92335,SAN BERNARDINO,9094275500,Cataract surgery outcome,OP_31,NULL
50140,FONTANA,CA,92335,SAN BERNARDINO,9094275500,Cancer care,OP_33,NULL
50140,FONTANA,CA,92335,SAN BERNARDINO,9094275500,Heart Attack or Chest Pain,OP_3b,NULL
50140,FONTANA,CA,92335,SAN BERNARDINO,9094275500,Heart Attack or Chest Pain,OP_5,NULL
50140,FONTANA,CA,92335,SAN BERNARDINO,9094275500,Pregnancy and Delivery Care,PC_01,NULL
50140,FONTANA,CA,92335,SAN BERNARDINO,9094275500,Sepsis Care,SEP_1,NULL
50140,FONTANA,CA,92335,SAN BERNARDINO,9094275500,Blood Clot Prevention and Treatment,VTE_6,NULL
50145,MONTEREY,CA,93940,MONTEREY,8316245311,Emergency Department,EDV,NULL
50145,MONTEREY,CA,93940,MONTEREY,8316245311,Emergency Department,ED_1b,NULL
50145,MONTEREY,CA,93940,MONTEREY,8316245311,Emergency Department,ED_2b,NULL
50145,MONTEREY,CA,93940,MONTEREY,8316245311,Preventive Care,IMM_2,NULL
50145,MONTEREY,CA,93940,MONTEREY,-2152101238,Preventive Care,IMM_3_OP_27_FAC_ADHPCT,NULL
50145,MONTEREY,CA,93940,MONTEREY,8316245311,Emergency Department,OP_18b,NULL
50145,MONTEREY,CA,93940,MONTEREY,8316245311,Emergency Department,OP_18c,NULL
50145,MONTEREY,CA,93940,MONTEREY,8316245311,Heart Attack or Chest Pain,OP_2,NULL
50145,MONTEREY,CA,93940,MONTEREY,8316245311,Emergency Department,OP_22,NULL
50145,MONTEREY,CA,93940,MONTEREY,8316245311,Emergency Department,OP_23,NULL
50145,MONTEREY,CA,93940,MONTEREY,8316245311,Colonoscopy care,OP_29,NULL
50145,MONTEREY,CA,93940,MONTEREY,8316245311,Colonoscopy care,OP_30,NULL
50145,MONTEREY,CA,93940,MONTEREY,8316245311,Cataract surgery outcome,OP_31,NULL
50145,MONETREY,CA,93940,MONTEREY,8316245311,Cancer care,OP_33,NULL
50145,MONTEREY,CA,93940,MONTEREY,8316245311,Heart Attack or Chest Pain,OP_3b,NULL
50145,MONTEREY,CA,93940,MONTEREY,8316245311,Heart Attack or Chest Pain,OP_5,NULL
50145,MONTEREY,CA,93940,MONTEREY,8316245311,Pregnancy and Delivery Care,PC_01,NULL
50145,MONTEREY,CA,93940,MONTEREY,8316245311,Sepsis Care,SEP_1,NULL
50145,MONTEREY,CA,93940,MONTEREY,8316245311,Blood Clot Prevention and Treatment,VTE_6,NULL
50149,LOS ANGELES,CA,90015,LOS ANGELES,2137482411,Emergency Department,EDtV,NULL
50149,LOS ANGELES,CA,90015,LOS ANGELES,2137482411,Emergency Department,ED_1b,NULL
50149,LOS ANGELES,CA,90015,LOS ANGELES,2137482411,Emergency Department,ED_2b,NULL
50149,LOS ANGELES,CA,90015,LOS ANGELES,2137482411,Preventive Care,IMkM_2,NULL
50149,LOS ANGELES,AC,90015,LOS ANGELES,2137482411,Preventive Care,IMM_3_OP_27_FAC_ADHPCT,NULL
50149,LOS ANGELES,CA,90015,LOS ANGELES,2137482411,Emergency Department,OP_18b,NULL
50149,LOS ANGELES,CA,90015,LOS ANGELES,2137482411,Emergency Department,OP_18c,NULL
50149,LO SANGELES,CA,90015,LOS ANGELES,2137482411,Heart Attack or Chest Pain,OP_2,NULL
87635,LOS ANGELES,CA,90015,LOS ANGELES,2137482411,Emergency Department,OP_22,NULL
50149,LOS ANGELES,CA,90015,LOS ANGELES,2137482411,Emergency Department,OP_23,NULL
50149,LOS ANGELES,CA,90015,LOS ANGELES,2137482411,Colonoscopy care,OP_29,NULL
50149,LOS ANGELES,CA,90015,LOS ANGELES,2137482411,Colonoscopy care,OP_30,NULL
50149,LOS ANGELES,CA,90015,LOS ANGELES,2137482411,Cataract surgery outcome,OP_31,NULL
50149,LOS ANGELES,CA,90015,LOS ANGELES,2137482411,Cancer care,OP_33,NULL
50149,LOS ANGELES,CA,90015,LOS AGNELES,2137482411,Heart Attack or Chest Pain,OP_3b,NULL
50149,LOS ANGELES,CA,90015,LOS ANGELES,2137482411,Heart Attack or Chest Pain,OP_5,NULL
50149,LOS ANGELES,CA,90015,LOS ANGELES,2137482411,Pregnancy and Delivery Care,PC_01,NULL
50149,LOS ANGELES,CA,90015,LOS ANGELES,2137482411,Sepsis Care,SEP_1,NULL
50149,LOS ANGELES,CA,90015,LOS ANGELES,2137482411,Blood Clot Prevention and Treatment,VTE_6,NULL
50150,GRASS VALLEY,CA,95945,NEVADA,5302746000,Emergency Department,EDV,NULL
50150,GRASS VALLEY,CA,95945,NEVADA,5302746000,Emergency Department,ED_b1,NULL
50150,GRASS VALLEY,CA,95945,NEVADA,5302746000,Emergency Department,ED_2b,NULL
50150,GRASS VALLEY,CA,95945,NEVADA,5302746000,Preventive Care,IMM_2,NULL
50150,GRASS VALLEY,CA,95945,NEVADA,5302746000,Preventive Care,IMM_3_OP_27_FAC_ADHPCT,NULL
50150,GRASS VALLEY,CA,95945,NEVADA,5302746000,Emergency Department,OP_18b,NULL
50150,GRASS VALLEY,CA,95945,NEVADA,5302746000,Emergency Department,OP_18c,NULL
50150,GRASS VALLEY,CA,95945,NEVADA,5302746000,Heart Attack or Chest Pain,OP_2,NULL
80725,GRASS VALLEY,CA,95945,NEVADA,5302746000,Emergency Department,OP_22,NULL
50150,GRASS VALLEY,CA,95945,NEVADA,5302746000,Emergency Department,OP_23,NULL
50150,GRASS VALLEY,CA,95945,NEVADA,5302746000,Colonoscopy care,OP_29,NULL
50150,GRASS VALLEY,CA,95945,NEVADA,5302746000,Colonoscopy care,OP_30,NULL
50150,GRsASS VALLEY,CA,95945,NEVADA,5302746000,Cataract surgery outcome,OP_31,NULL
50150,GRASS VALLEY,CA,95945,NEVADA,5302746000,Cancer care,OP_33,NULL
50150,GRASS VALLEY,CA,95945,NEVADA,5302746000,Heart Attack or Chest Pain,OP_3b,NULL
50150,GRASS VALLEY,iCA,95945,NEVADA,5302746000,Heart Attack or Chest Pain,OP_5,NULL
50150,GRASS VALLEY,CA,95945,NEVADA,5302746000,Pregnancy and Delivery Care,PC_01,NULL
50150,GRASS VALLEY,CA,95945,NEVADA,5302746000,Sepsis Care,SEP_1,NULL
50150,GRASS VALLEY,CA,95945,NEVADA,5302746000,Blood Clot Prevention and Treatment,VTE_6,NULL
50152,SAN FRANCISCO,CA,94109,SAN FRANCISCO,4153536000,Emergency Department,EDV,NULL
50152,SAN FRANCISCO,CA,94109,SAN FRANCISCO,4153536000,Emergency Department,ED_1b,NULL
50152,SAN FRANCISCO,CA,94109,SAN FRANCISCO,4153536000,Emergency Department,ED_b2,NULL
50152,SAN FRANCISCO,CA,94109,SAN FRANCISCO,19897218544,Preventive Care,IMM_2,NULL
50152,SAN FRANCISCO,CA,94109,SAN FRANCISCO,4153536000,Preventpive Care,IMM_3_OP_27_FAC_ADHPCT,NULL
50152,SAN FRANCISCO,CA,94109,SAN FRANCISCO,4153536000,Emergency Department,OP_18b,NULL
50152,SAN FRANCISCO,CA,94109,SAN FRANCISCO,4153536000,Emergency Department,OP_18c,NULL
50152,SAN FRANCISCO,CA,94109,SAN FRANCISCO,4153536000,Heart Attack or Chest Pain,OP_2,NULL
50152,SAN FRANCISCO,CA,94109,SAN FRANCISCO,4153536000,Emergency Department,OP_22,NULL
50152,SAN FRANCISCO,CA,94109,SAN FRANCISCO,4153536000,Emergency Department,OP_23,NULL
50152,SAN FRANCISCO,AC,94109,SAN FRANCISCO,4153536000,Colonoscopy care,OP_29,NULL
50152,SAN FRANCISCO,CA,94109,SAN FRANCISCO,4153536000,Colonoscopy care,OP_30,NULL
50152,SAN FRANCISCO,CA,94109,SAN FRANCISCO,4153536000,Cataract surgery outcome,P_31,NULL
50152,SAN FRANCISCO,CA,94109,SAN FRANCISCO,4153536000,Cancer care,OP_33,NULL
50152,SAN FRANCISCO,CA,94109,SAN FRANCISCO,4153536000,Heart Attack or Chest Pain,OP_3b,NULL
50152,SAN FRANCISCO,CA,94109,SAN FRANCISCO,4153536000,Heart Attack or Chest Pain,OP_5,NULL
50152,SAN FRANCISCO,CA,94109,SAN FRANCISCO,4153536000,Pregnancy and Delivery Care,PC_01,NULL
50152,SAN FRANCISCO,CA,94109,SAN FRANCISCO,4153536000,Sepsis Care,SEP_1,NULL
50152,AN FRANCISCO,CA,94109,SAN FRANCISCO,4153536000,Blood Clot Prevention and Treatment,VTE_6,NULL
50153,SAN JOSE,CA,95128,SANTA CLARA,4089472500,Emergency Department,EDV,NULL
50153,SAN JOSE,CA,95128,SANTA CLARA,4089472500,Emergency Department,ED_1b,NULL
50153,SAN JOSE,CA,95128,SANTA CLARA,4089472500,Emergency Department,ED_2b,NULL
50153,SAN JOSE,A,95128,SANTA CLARA,4089472500,Preventive Care,IMM_2,NULL
50153,SAN JOSE,CA,95128,SANTA CLARA,4089472500,Preventive Care,IMM_3_OP_27_FAC_ADHPCT,NULL
50153,SAN JOSE,CA,95128,SANTA CLARA,4089472500,Emergency Department,OP_18b,NULL
50153,SAN JOSE,CA,95128,SANTA CLARA,4089472500,Emergency Department,OP_18c,NULL
50153,SAN JOSE,CA,95128,SANTA CLARA,4089472500,Heart Attack or Chest Pain,OP_2,NULL
50153,SAN JOSE,CA,95128,SANTA CLARA,4089472500,Emergency Department,OP_22,NULL
50153,SAcN JOSE,CA,95128,SANTA CLARA,4089472500,Emergency Department,OP_23,NULL
50153,SAN JOSE,AC,95128,SANTA CLARA,4089472500,Colonoscopy care,OP_29,NULL
50153,SAN JOSE,CA,95128,SANTA CLARA,4089472500,Colonoscopy care,OP_30,NULL
50153,SAN JOSE,CA,95128,SANTA CLARA,4089472500,Cataract surgery outcome,OP_31,NULL
50153,SAN JOSE,CA,95128,SANTA CLARA,4089472500,Cancer care,OP_33,NULL
50153,SAN JOSE,CA,95128,SANTA CLARA,4089472500,Heart Attack or Chest Pain,OP_3b,NULL
50153,SAN JOSE,CA,95128,SANTA CLARA,4089472500,Heart Attack or Chest Pain,OP_5,NULL
50153,SAN JOSE,CA,95128,SANTA CLARA,4089472500,Pregnancy and Delivery Care,PC_01,NULL
50153,SAN JOSE,CA,95128,SANTA CLARA,4089472500,Sepss Care,SEP_1,NULL
50153,SAN JOSE,CA,95128,SANTA CLARA,4089472500,Blood Clot Prevention and Treatment,VTE_6,NULL
50158,zENCINO,CA,91436,LOS ANGELES,8189955000,Emergency Department,EDV,NULL
50158,ENCINO,CA,91436,LOS ANGELES,8189955000,Emergency Department,aED_1b,NULL
50158,ENCINO,CA,91436,LOS ANGELES,8189955000,Emergency Department,ED_2b,NULL
50158,ENCINO,CA,91436,LOS ANGELES,8189955000,Preventive Care,IMM_2,NULL
50158,ENCINO,CA,91436,LOS ANGELES,8189955000,Preventive Care,IMM_3_OP_27_FAC_ADHPCT,NULL
50158,ENCINO,CA,91436,LOS ANGELES,8189955000,Emergency epartment,OP_18b,NULL
50158,ENCINO,CA,91436,LOS ANGELES,8189955000,Emergency Department,OP_18c,NULL
50158,ENCINO,CA,91436,LOS ANGELES,8189955000,Heart Attack or Chest Pain,OP_2,NULL
50158,ENCINO,CA,91436,LOS ANGELES,8189955000,Emergency Department,OP_22,NULL
50158,ENCINO,CA,91436,LOS ANGELES,8189955000,Emergency Department,OP_23,NULL
50158,ENCINO,CA,91436,LOS ANGELES,8189955000,Colonoscopy care,OP_29,NULL
50158,ENCINO,CA,91436,LOS ANGELES,8189955000,Colonoscopy care,OP_30,NULL
50158,ENINO,CA,91436,LOS ANGELES,8189955000,Catarac surgery outcome,OP_31,NULL
50158,ENCINO,CA,91436,LOS ANGELES,8189955000,Cancer care,OP_33,NULL
50158,ENCINO,CA,91436,LOS ANGELES,8189955000,Heart Attack or Ches Pain,OP_3b,NULL
50158,ENCINO,CA,91436,LOS ANGELES,8189955000,Heart Attack or Chest Pain,OP_5,NULL
50158,ENCINO,AC,91436,LOS ANGELES,8189955000,Pregnancy and Delivery Care,PC_01,NULL
50158,ENCINO,CA,91436,LOS ANGELES,8189955000,Sepsis Care,SEP_1,NULL
50158,ENCINO,CA,91436,LOS ANGELES,8189955000,Blood Clot Prevention and Treatment,VTE_6,NULL
50159,VENTURA,CA,93003,VENTURA,8056526075,Emergency Department,EDV,NULL
50159,VENTURA,CA,93003,VENTURA,8056526075,Emergency Department,ED_1b,NULL
50159,VENTURA,CA,93003,VENTURA,15733654396,Emergency Department,ED_2b,NULL
50159,VENTURA,CA,93003,VENTURA,8056526075,Preventive Care,IMM_2,NULL
50159,VENTURA,CA,93003,VENTURA,8056526075,Preventive Care,IMM_3_OP_27_FAC_AHDPCT,NULL
50159,VENTURA,CA,93003,VENTURA,8056526075,Emergency Department,OP_18b,NULL
50159,VENTURA,CA,93003,VENTURA,8056526075,Emergency Department,OP_18c,NULL
50159,VENTURA,CA,93003,VENTURA,8056526075,Heart Attack or Chest Pain,OP_2,NULL
50159,VENTURA,CA,93003,VENTURA,8056526075,Emergency Department,OP_22,NULL
50159,VENTURA,CA,93003,VENTURA,8056526075,Emergency Department,OP_23,NULL
50159,VENTURA,CA,93003,VENTURA,8056526075,Coslonoscopy care,OP_29,NULL
50159,VENTURA,CA,93003,VENTURA,8056526075,Colonoscopy care,OP_30,NULL
50159,VENTURA,CA,93003,VENTURA,8056526075,Cataract surgery outcome,OP_31,NULL
50159,VENTURA,CA,93003,VENTURA,8056526075,Cancer care,OP_33,NULL
50159,VENTURA,CA,93003,VENTURA,8056526075,Heart Attack or Chest Pain,OP_3b,NULL
50159,VENTURA,CA,93003,VENTURA,8056526075,Heart Attack or Chest Pain,O_5,NULL
50159,VENTURA,CA,93003,VENTURA,8056526075,Pregnancy and Delivery Care,PC01,NULL
50159,VENTURA,CA,93003,VENTURA,8056526075,Sepsis Care,SEP_1,NULL
50159,VENTURA,CA,93003,VENTURA,8056526075,Blood Clot Prevention and Treatment,VTE_6,NULL
50167,FRENCH CAMP,CA,95231,SAN JOAQUIN,2094686000,Emergency Department,EDV,NULL
50167,FRENCH CAMP,CA,95231,SAN JOAQUIN,2094686000,Emergency Department,ED_1b,NULL
50167,FRENCH CAMP,A,95231,SAN JOAQUIN,2094686000,Emergency Department,ED_2b,NULL
50167,FRENCH CAMP,CA,95231,SAN JOAQUIN,2094686000,Preventive Care,IMM_2,NULL
50167,FRENCH CAMP,CA,95231,SAN JOAQUIN,2094686000,Preventive Care,IMM_3_OP_27_FAC_ADHPCT,NULL
50167,FRENCH CAMP,CA,95231,SAN JOAQUIN,2094686000,Emergency Department,OP_18b,NULL
50167,FRENCH CAMP,CA,142632,SAN JOAQUIN,2094686000,Emergency Department,OP_18c,NULL
50167,FRENCH CAMP,CA,95231,SAN JOAQUIN,2094686000,Heart Attack or Chest Pain,OP_2,NULL
50167,FRENCH CAMP,CA,95231,SAN JOAQUIN,2094686000,Emergency Department,OPk_22,NULL
50167,FRENCH CAMP,CA,95231,SAN JOAQUIN,2094686000,Emergency Department,OeP_23,NULL
50167,FRENCH CAMP,CA,95231,SAN JOAQUIN,2094686000,Colonoscopy care,OP_29,NULL
50167,FRENCH CAMP,CA,95231,SAN JOAQUIN,21621409259,Colonoscopy care,OP_30,NULL
50167,FRENCH CAMP,CA,95231,SAN JOAQUIN,2094686000,Cataract surgeyr outcome,OP_31,NULL
50167,FRENCH CAMP,CA,95231,SAN JOAQUIN,2094686000,Cancer care,OP_33,NULL
50167,FRENCH CAMP,CA,95231,SAN JOAQUIN,2094686000,Heart Attack or Chest Pain,OP_3b,NULL
50167,FRENCH CAMP,CA,95231,SAN JOAQUIN,2094686000,Heart Attack or Chest Pain,OP_5,NULL
50167,FRENCH CAMP,CA,95231,SAN JOAQUIN,2094686000,Pregnancy and Deelivery Care,PC_01,NULL
50167,FRENCHr CAMP,CA,95231,SAN JOAQUIN,2094686000,Sepsis Care,SEP_1,NULL
50167,FRENCH CAMP,CA,95231,SAN JOAQUIN,2094686000,Blood Clot Prevention and Treatment,VTE_6,NULL
50168,FULLERTON,CA,92835,ORANGE,7149923000,Emergency Department,EDV,NULL
50168,FULLERTON,CA,92835,ORANGE,7149923000,Emergency Department,ED_1b,NULL
50168,FULLERTON,CA,92835,ORANGE,7149923000,Emergency Department,ED_2b,NULL
50168,FULLERTON,CA,92835,ORANGE,7149923000,Preventive Care,IMM_2,NULL
50168,FULLERTON,CA,92835,ORANGE,7149923000,Preventive Care,IMM_3_OP_27_FAC_ADHPCT,NULL
50168,FULLERTON,CA,92835,ORANGE,7149923000,Emergency Department,OP_18b,NULL
50168,FULLERTON,CA,92835,ORANGE,7149923000,Emergency Department,OP_18c,NULL
50168,FULLERTON,CA,92835,ORANGE,7149923000,Heart Attack or Chest Pain,OP_2,NULL
50168,FULLERTON,CA,92835,ORANGE,7149923000,Emergency Department,OP_22,NULL
50168,FULLERTON,CA,92835,ORANGE,7149923000,Emergency Department,OP_23,NULL
50168,FULLERTON,CA,92835,ORANGE,7149923000,Colonoscopy care,OP_29,NULL
50168,FULLERTON,CA,92835,ORANGE,-2771671351,Colonoscopy care,OP_30,NULL
50168,FULLERTON,CA,92835,ORANGE,7149923000,Cataract surgery outcome,OP_31,NULL
50168,FULLERTON,CA,92835,ORANGE,7149923000,Cancer care,OP_33,NULL
50168,FULLERTON,CA,92835,ORANGE,7149923000,Heart Attack or Chest Pain,OP_3b,NULL
50168,FULLERTON,CA,92835,ORANGE,7149923000,Heart Attack or Chest Pain,OP_5,NULL
50168,FULLERTON,CA,92835,ORANGE,7149923000,Pregnancy and Delivery Care,PC_01,NULL
50168,FULLERTON,CA,92835,ORANGE,7149923000,Sepsis Care,SEP_1,NULL
50168,FULLERTON,CA,92835,ORANGE,7149923000,Blood Clot Prevention and Treatment,VTE_6,NULL
50169,WHITTIER,CA,90602,LOS ANGELES,5266980811,Emergency Department,EDV,NULL
50169,WHITTIER,CA,90602,LOS ANGELES,5266980811,Emergency Department,ED_1b,NULL
50169,WHITTIER,CA,36878,LOS ANGELES,5266980811,Emergency Department,ED_2b,NULL
50169,WHITTIER,CA,90602,LOS ANGELES,5266980811,Preventive Care,IMM_2,NULL
50169,WHITTIER,CA,90602,LOS ANGELES,5266980811,Preventive Care,IMM_3_OP_27_FAC_ADHPCT,NULL
50169,WHITTIER,CA,90602,LOS ANGELES,5266980811,Emergency Department,OP_18b,NULL
50169,WHITTIER,CA,90602,LOS ANGELES,5266980811,Emergency Department,OP_18c,NULL
50169,WHITTIER,CA,90602,LOS ANGELES,5266980811,Heart Attack or Chest Pain,OP_2,NULL
50169,WHITTIER,CA,90602,LOS ANGELES,5266980811,Emergency Department,OP_22,NULL
50169,WHITTIER,CA,90602,LOS ANGELES,5266980811,Emergency Department,OP_23,NULL
-299,WHITTIER,CA,90602,LOS ANGELES,5266980811,Colonoscopy care,OP_29,NULL
50169,WHITTIER,CA,90602,LOS ANGELES,5266980811,Colonoscopy care,OP_30,NULL
50169,WHITTIER,CA,90602,LOS ANGELES,5266980811,Cataract surgery outcome,OP_31,NULL
50169,WHITTIER,CA,90602,LOS ANGELES,5266980811,Cancer care,OP_33,NULL
50169,WHITTIER,CA,90602,LOS ANGELES,5266980811,Heart Attack or Chest Pain,OP_3b,NULL
50169,WHITTIER,CA,90602,LOS ANGELES,5266980811,Heart Attack or Chest Pain,OP_5,NULL
50169,WHITTIER,CA,90602,LOS ANGELES,5266980811,Pregnancy and Delivery Care,PC_01,NULL
50169,WHITTIER,CA,90602,LOS ANGELES,5266980811,Sepsis Care,SEP_1,NULL
50169,WHITTIER,CA,90602,LOS ANGELES,5266980811,Blood Clot Prevention and Treatment,VTE_6,NULL
50174,SANTA ROSA,CA,95405,SONOMA,7075255300,Emergency Department,EDV,NULL
50174,SANTA ROSA,CA,95405,SONOMA,7075255300,Emergency Department,ED_1b,NULL
50174,SANTA ROSA,CA,95405,SONOMA,7075255300,Emergency Department,ED_2b,NULL
50174,SANTA ROSA,CA,95405,SONOMA,7075255300,Preventive Care,IMM_2,NULL
50174,SANTA ROSA,CA,95405,SONOA,7075255300,Preventive Care,IMM_3_OP_27_FAC_ADHPCT,NULL
50174,SANTA ROSA,CA,95405,SONOMA,7075255300,Emergency Department,OP_18b,NULL
50174,SANTA ROSA,CA,95405,SONOMA,7075255300,Emergency Department,OP_18c,NULL
50174,SANTA ROSA,CA,95405,SONOMA,7075255300,Heart Attack or Chest Pain,OP_2,NULL
50174,SANTA ROSA,CA,95405,SONOMA,7075255300,Emergency Department,OP_22,NULL
50174,SANTA ROSA,CA,95405,SONOMA,7075255300,Emergency Department,OP_23,NULL
50174,SANTA ROSA,CA,95405,SONOMA,7075255300,Colonoscopy care,OP_29,NULL
